Id,VehicleType,RemainingBatteryPercentage,EntryPoint,ExitPoint
8597,V5,54,A6,A27
8598,V9,53,A26,A38
8599,V10,21,A8,A30
8600,V3,56,A23,A37
8601,V4,67,A11,A26
8602,V10,36,A42,A46
8603,V9,45,A30,A48
8604,V2,22,A29,A42
8605,V4,61,A10,A46
8606,V4,27,A28,A49
8607,V1,37,A22,A26
8608,V4,36,A42,A48
8609,V10,97,A17,A41
8610,V7,70,A6,A31
8611,V2,51,A37,A48
8612,V3,61,A20,A38
8613,V5,80,A27,A44
8614,V2,31,A17,A41
8615,V1,74,A18,A35
8616,V6,55,A1,A41
8617,V1,57,A49,A50
8618,V9,66,A36,A49
8619,V8,45,A30,A41
8620,V5,79,A47,A50
8621,V5,95,A36,A50
8622,V5,77,A22,A48
8623,V1,31,A48,A50
8624,V4,70,A37,A50
8625,V6,61,A20,A42
8626,V5,79,A7,A12
8627,V2,89,A1,A6
8628,V2,89,A13,A46
8629,V4,30,A11,A13
8630,V9,52,A6,A21
8631,V4,61,A39,A43
8632,V1,39,A32,A47
8633,V6,27,A37,A38
8634,V10,74,A45,A47
8635,V3,20,A22,A47
8636,V5,68,A40,A45
8637,V5,74,A41,A42
8638,V4,51,A40,A42
8639,V2,97,A49,A50
8640,V1,62,A20,A38
8641,V1,87,A27,A33
8642,V1,93,A15,A46
8643,V10,52,A31,A34
8644,V4,77,A21,A39
8645,V4,98,A22,A41
8646,V9,50,A36,A48
8647,V4,49,A14,A45
8648,V7,51,A19,A44
8649,V6,31,A41,A42
8650,V6,91,A15,A35
8651,V10,49,A18,A28
8652,V5,40,A42,A46
8653,V2,27,A41,A48
8654,V6,20,A45,A50
8655,V9,27,A8,A36
8656,V1,72,A41,A49
8657,V10,37,A40,A44
8658,V8,81,A10,A28
8659,V5,48,A19,A35
8660,V7,66,A26,A29
8661,V7,83,A21,A43
8662,V1,87,A32,A37
8663,V3,24,A14,A24
8664,V3,26,A6,A9
8665,V2,76,A39,A41
8666,V2,71,A49,A50
8667,V2,23,A47,A50
8668,V2,83,A8,A22
8669,V9,45,A40,A49
8670,V4,71,A25,A47
8671,V3,95,A18,A22
8672,V9,38,A48,A49
8673,V8,48,A8,A48
8674,V3,74,A22,A23
8675,V7,53,A47,A48
8676,V8,84,A40,A46
8677,V9,21,A17,A22
8678,V7,49,A40,A49
8679,V8,68,A48,A50
8680,V4,90,A17,A41
8681,V5,96,A25,A30
8682,V10,65,A13,A45
8683,V8,26,A44,A50
8684,V10,30,A23,A35
8685,V6,85,A43,A45
8686,V10,65,A13,A47
8687,V2,53,A3,A5
8688,V5,24,A10,A21
8689,V5,84,A29,A47
8690,V7,62,A6,A26
8691,V5,23,A12,A30
8692,V1,58,A36,A50
8693,V2,62,A15,A21
8694,V9,46,A19,A30
8695,V2,87,A1,A13
8696,V10,31,A45,A48
8697,V6,47,A32,A44
8698,V8,22,A12,A25
8699,V10,23,A30,A36
8700,V2,32,A6,A11
8701,V5,58,A38,A43
8702,V2,72,A40,A42
8703,V2,61,A29,A50
8704,V6,71,A31,A45
8705,V7,33,A35,A36
8706,V5,52,A4,A15
8707,V5,58,A23,A45
8708,V8,84,A29,A40
8709,V5,73,A7,A35
8710,V1,70,A43,A50
8711,V10,91,A1,A40
8712,V3,23,A15,A48
8713,V1,51,A1,A26
8714,V10,79,A36,A40
8715,V6,47,A28,A48
8716,V10,39,A16,A26
8717,V3,56,A22,A33
8718,V4,20,A49,A50
8719,V2,45,A44,A45
8720,V2,95,A26,A46
8721,V2,23,A44,A47
8722,V9,71,A47,A48
8723,V6,47,A30,A47
8724,V3,29,A7,A19
8725,V1,52,A5,A19
8726,V8,61,A23,A40
8727,V10,96,A5,A26
8728,V8,38,A39,A40
8729,V8,65,A20,A39
8730,V2,33,A5,A12
8731,V1,63,A49,A50
8732,V6,81,A10,A20
8733,V9,52,A32,A36
8734,V8,48,A5,A47
8735,V1,34,A46,A48
8736,V5,53,A39,A49
8737,V6,28,A4,A48
8738,V9,57,A26,A31
8739,V9,79,A4,A23
8740,V3,24,A9,A46
8741,V5,26,A48,A49
8742,V7,82,A3,A49
8743,V2,39,A9,A47
8744,V3,39,A28,A33
8745,V5,64,A9,A10
8746,V2,65,A26,A41
8747,V7,72,A26,A47
8748,V6,74,A37,A39
8749,V9,74,A35,A50
8750,V6,56,A48,A49
8751,V5,50,A35,A45
8752,V2,24,A20,A47
8753,V10,63,A26,A44
8754,V1,95,A16,A44
8755,V2,87,A36,A44
8756,V5,30,A48,A50
8757,V8,91,A28,A34
8758,V5,78,A22,A29
8759,V9,41,A24,A26
8760,V4,66,A49,A50
8761,V8,96,A41,A43
8762,V1,79,A36,A40
8763,V7,39,A48,A50
8764,V1,61,A49,A50
8765,V10,30,A14,A18
8766,V4,95,A29,A43
8767,V7,47,A2,A49
8768,V6,51,A25,A27
8769,V3,23,A21,A31
8770,V1,52,A30,A42
8771,V6,39,A21,A40
8772,V7,46,A40,A49
8773,V7,23,A33,A45
8774,V3,20,A9,A46
8775,V8,89,A21,A49
8776,V5,73,A10,A32
8777,V2,69,A38,A42
8778,V3,65,A24,A44
8779,V6,60,A4,A35
8780,V5,92,A36,A37
8781,V3,30,A16,A20
8782,V2,57,A14,A37
8783,V6,90,A42,A46
8784,V4,80,A45,A49
8785,V7,85,A31,A38
8786,V10,86,A8,A11
8787,V10,32,A13,A33
8788,V6,91,A21,A26
8789,V5,63,A39,A50
8790,V8,36,A17,A35
8791,V7,44,A24,A31
8792,V5,57,A30,A45
8793,V4,39,A30,A45
8794,V1,76,A5,A11
8795,V6,55,A7,A33
8796,V5,31,A26,A33
8797,V9,92,A47,A49
8798,V10,65,A11,A22
8799,V3,83,A23,A48
8800,V5,63,A34,A42
8801,V5,74,A45,A48
8802,V1,38,A4,A13
8803,V3,30,A8,A31
8804,V6,23,A49,A50
8805,V9,68,A22,A43
8806,V8,43,A19,A32
8807,V2,22,A28,A40
8808,V8,93,A1,A48
8809,V7,68,A40,A41
8810,V6,43,A11,A14
8811,V3,58,A6,A39
8812,V5,97,A31,A48
8813,V3,39,A4,A24
8814,V2,99,A35,A36
8815,V2,68,A1,A39
8816,V9,31,A2,A18
8817,V4,67,A45,A50
8818,V3,90,A21,A44
8819,V1,48,A24,A28
8820,V9,93,A29,A34
8821,V7,66,A1,A49
8822,V7,92,A32,A35
8823,V5,23,A44,A48
8824,V9,87,A43,A46
8825,V7,50,A31,A36
8826,V10,67,A45,A49
8827,V3,66,A20,A29
8828,V8,59,A11,A33
8829,V2,85,A6,A37
8830,V8,36,A37,A39
8831,V6,61,A39,A42
8832,V4,41,A13,A47
8833,V3,39,A48,A49
8834,V1,49,A5,A23
8835,V7,57,A42,A43
8836,V8,31,A28,A46
8837,V4,89,A31,A41
8838,V10,59,A13,A39
8839,V8,30,A24,A37
8840,V2,63,A35,A43
8841,V6,75,A25,A47
8842,V1,90,A20,A40
8843,V5,28,A46,A48
8844,V7,68,A29,A36
8845,V4,89,A10,A40
8846,V1,86,A36,A47
8847,V6,77,A2,A33
8848,V10,85,A44,A45
8849,V10,51,A37,A41
8850,V3,22,A23,A32
8851,V3,41,A48,A50
8852,V10,62,A15,A41
8853,V3,55,A47,A48
8854,V9,59,A41,A49
8855,V6,63,A33,A48
8856,V9,33,A38,A46
8857,V6,36,A39,A40
8858,V3,71,A2,A5
8859,V6,54,A13,A17
8860,V9,90,A11,A37
8861,V3,23,A23,A44
8862,V7,92,A10,A44
8863,V10,25,A16,A30
8864,V10,45,A8,A39
8865,V8,58,A2,A44
8866,V1,72,A40,A46
8867,V1,52,A31,A40
8868,V8,91,A12,A13
8869,V5,33,A36,A42
8870,V2,71,A30,A32
8871,V1,21,A44,A46
8872,V1,23,A2,A5
8873,V9,51,A17,A29
8874,V9,92,A41,A50
8875,V3,62,A15,A41
8876,V3,30,A41,A45
8877,V5,58,A29,A30
8878,V7,27,A9,A15
8879,V9,67,A6,A24
8880,V7,20,A6,A38
8881,V8,65,A4,A49
8882,V2,37,A29,A41
8883,V3,98,A37,A45
8884,V9,67,A14,A18
8885,V3,34,A7,A15
8886,V5,98,A18,A22
8887,V9,24,A41,A48
8888,V8,82,A40,A41
8889,V10,95,A17,A20
8890,V5,41,A46,A47
8891,V10,36,A43,A44
8892,V10,34,A23,A27
8893,V10,36,A3,A11
8894,V2,43,A26,A49
8895,V8,73,A35,A48
8896,V10,49,A39,A47
8897,V2,34,A16,A45
8898,V2,44,A31,A43
8899,V3,77,A15,A23
8900,V3,42,A3,A38
8901,V2,27,A10,A30
8902,V7,51,A16,A17
8903,V2,59,A39,A47
8904,V3,79,A9,A20
8905,V8,53,A37,A42
8906,V4,38,A45,A48
8907,V9,82,A33,A40
8908,V3,25,A8,A45
8909,V3,93,A35,A47
8910,V10,81,A38,A42
8911,V3,63,A5,A41
8912,V2,38,A2,A13
8913,V1,20,A47,A50
8914,V2,68,A11,A22
8915,V8,43,A7,A39
8916,V4,62,A33,A42
8917,V2,24,A49,A50
8918,V3,86,A25,A46
8919,V3,96,A17,A33
8920,V10,47,A14,A29
8921,V6,89,A46,A49
8922,V7,30,A34,A44
8923,V10,67,A28,A33
8924,V3,65,A40,A49
8925,V8,36,A41,A44
8926,V3,97,A38,A50
8927,V3,52,A18,A42
8928,V10,39,A37,A47
8929,V3,61,A30,A48
8930,V8,98,A18,A42
8931,V6,28,A21,A48
8932,V10,49,A30,A39
8933,V2,28,A13,A46
8934,V4,70,A8,A30
8935,V8,47,A31,A44
8936,V9,42,A24,A30
8937,V1,89,A24,A46
8938,V5,72,A8,A16
8939,V3,42,A41,A43
8940,V8,86,A47,A48
8941,V8,75,A48,A49
8942,V2,30,A10,A50
8943,V6,93,A39,A47
8944,V8,63,A44,A45
8945,V8,75,A32,A45
8946,V6,62,A11,A27
8947,V9,71,A45,A50
8948,V7,67,A15,A30
8949,V1,88,A5,A46
8950,V5,92,A13,A38
8951,V10,43,A15,A46
8952,V6,75,A42,A46
8953,V10,74,A40,A42
8954,V6,89,A36,A44
8955,V3,56,A20,A34
8956,V10,99,A37,A38
8957,V1,60,A4,A38
8958,V10,73,A10,A23
8959,V8,30,A18,A41
8960,V3,92,A25,A38
8961,V9,32,A1,A27
8962,V7,82,A34,A37
8963,V9,69,A23,A35
8964,V2,24,A30,A36
8965,V7,22,A30,A45
8966,V4,39,A1,A16
8967,V2,65,A31,A43
8968,V4,91,A6,A26
8969,V8,24,A15,A31
8970,V7,27,A13,A44
8971,V4,94,A40,A48
8972,V3,86,A20,A22
8973,V10,46,A15,A26
8974,V6,69,A17,A21
8975,V5,82,A4,A33
8976,V3,74,A13,A48
8977,V5,38,A3,A43
8978,V5,31,A3,A19
8979,V6,61,A16,A24
8980,V6,84,A2,A26
8981,V10,63,A8,A28
8982,V9,95,A29,A38
8983,V8,93,A44,A47
8984,V2,63,A22,A28
8985,V1,67,A28,A49
8986,V6,83,A48,A49
8987,V3,86,A18,A49
8988,V5,93,A32,A43
8989,V9,38,A28,A37
8990,V3,27,A21,A33
8991,V4,92,A47,A50
8992,V6,62,A22,A28
8993,V5,96,A3,A49
8994,V10,61,A16,A22
8995,V10,85,A29,A33
8996,V9,62,A15,A35
8997,V9,83,A34,A47
8998,V9,91,A42,A45
8999,V1,75,A37,A49
9000,V1,83,A39,A47
9001,V8,32,A8,A43
9002,V3,96,A42,A49
9003,V7,59,A32,A46
9004,V1,25,A17,A42
9005,V8,66,A33,A37
9006,V10,62,A23,A46
9007,V1,82,A42,A48
9008,V5,57,A42,A47
9009,V10,65,A44,A47
9010,V10,66,A7,A13
9011,V5,99,A10,A17
9012,V3,80,A38,A46
9013,V6,64,A5,A22
9014,V3,28,A40,A43
9015,V6,58,A8,A36
9016,V6,72,A8,A9
9017,V6,84,A20,A27
9018,V6,80,A4,A15
9019,V1,66,A27,A45
9020,V8,41,A31,A50
9021,V10,47,A24,A29
9022,V5,35,A39,A46
9023,V7,73,A8,A34
9024,V1,50,A43,A47
9025,V9,79,A4,A15
9026,V3,57,A35,A43
9027,V9,52,A48,A50
9028,V8,77,A26,A41
9029,V5,54,A18,A40
9030,V5,62,A19,A47
9031,V1,81,A3,A33
9032,V1,67,A17,A45
9033,V2,27,A47,A49
9034,V4,46,A15,A34
9035,V6,61,A49,A50
9036,V6,24,A27,A29
9037,V9,32,A20,A46
9038,V3,48,A14,A35
9039,V8,59,A21,A34
9040,V5,61,A49,A50
9041,V2,46,A14,A31
9042,V4,98,A40,A43
9043,V5,23,A32,A35
9044,V5,69,A45,A46
9045,V3,85,A48,A50
9046,V1,58,A38,A47
9047,V7,40,A32,A49
9048,V1,27,A44,A47
9049,V8,66,A37,A44
9050,V1,61,A7,A43
9051,V8,93,A45,A49
9052,V3,60,A14,A36
9053,V3,78,A46,A47
9054,V10,40,A41,A43
9055,V1,81,A38,A46
9056,V7,83,A3,A28
9057,V4,67,A35,A44
9058,V9,98,A14,A35
9059,V2,33,A27,A42
9060,V7,82,A8,A15
9061,V5,44,A20,A50
9062,V5,88,A11,A14
9063,V4,85,A5,A38
9064,V1,29,A4,A46
9065,V9,49,A42,A49
9066,V3,63,A33,A39
9067,V3,92,A46,A49
9068,V9,66,A20,A43
9069,V9,44,A48,A50
9070,V10,70,A10,A42
9071,V7,86,A30,A38
9072,V6,52,A41,A44
9073,V4,27,A16,A47
9074,V4,31,A2,A17
9075,V9,44,A45,A49
9076,V2,73,A24,A32
9077,V10,47,A13,A41
9078,V2,91,A7,A32
9079,V6,42,A15,A46
9080,V5,94,A6,A21
9081,V7,80,A21,A49
9082,V7,91,A44,A48
9083,V6,96,A20,A46
9084,V8,22,A14,A20
9085,V2,32,A45,A47
9086,V6,96,A31,A41
9087,V4,43,A2,A33
9088,V1,34,A11,A50
9089,V8,95,A7,A47
9090,V6,78,A49,A50
9091,V8,37,A44,A48
9092,V4,26,A20,A26
9093,V6,98,A23,A31
9094,V1,67,A25,A50
9095,V3,28,A6,A29
9096,V7,44,A19,A40
9097,V1,42,A5,A41
9098,V8,27,A18,A36
9099,V7,52,A19,A26
9100,V5,84,A46,A49
9101,V8,65,A4,A28
9102,V4,33,A12,A32
9103,V6,83,A21,A43
9104,V1,42,A10,A44
9105,V5,53,A17,A42
9106,V3,96,A49,A50
9107,V5,22,A43,A50
9108,V2,35,A19,A23
9109,V9,35,A13,A29
9110,V2,78,A32,A47
9111,V9,41,A19,A48
9112,V8,85,A43,A47
9113,V9,50,A43,A45
9114,V6,67,A45,A50
9115,V4,49,A19,A28
9116,V1,27,A29,A39
9117,V9,44,A44,A48
9118,V5,93,A19,A36
9119,V1,35,A6,A29
9120,V3,47,A29,A36
9121,V7,44,A7,A42
9122,V10,70,A13,A42
9123,V1,40,A10,A23
9124,V2,45,A47,A50
9125,V10,22,A35,A49
9126,V10,78,A46,A49
9127,V10,53,A27,A30
9128,V8,79,A12,A45
9129,V10,30,A40,A44
9130,V10,76,A22,A47
9131,V5,56,A19,A33
9132,V10,29,A4,A49
9133,V5,94,A17,A35
9134,V7,20,A18,A21
9135,V1,37,A24,A34
9136,V5,21,A13,A37
9137,V7,66,A12,A37
9138,V10,44,A34,A35
9139,V7,98,A42,A45
9140,V3,58,A43,A45
9141,V2,23,A38,A43
9142,V4,82,A40,A45
9143,V10,31,A28,A39
9144,V1,80,A34,A41
9145,V7,94,A36,A37
9146,V6,63,A18,A20
9147,V5,87,A43,A46
9148,V1,40,A40,A49
9149,V4,88,A16,A28
9150,V3,99,A46,A47
9151,V3,33,A4,A17
9152,V2,74,A10,A49
9153,V9,60,A33,A45
9154,V10,48,A17,A38
9155,V2,22,A2,A38
9156,V9,97,A16,A22
9157,V1,93,A12,A14
9158,V3,28,A43,A45
9159,V7,59,A42,A44
9160,V8,94,A21,A33
9161,V6,99,A42,A49
9162,V8,42,A7,A48
9163,V6,23,A31,A33
9164,V10,78,A20,A48
9165,V5,76,A19,A28
9166,V6,71,A31,A40
9167,V5,68,A4,A16
9168,V3,90,A44,A48
9169,V5,28,A37,A41
9170,V3,95,A39,A50
9171,V3,53,A4,A22
9172,V2,78,A37,A45
9173,V5,87,A42,A49
9174,V4,56,A41,A44
9175,V1,28,A40,A46
9176,V6,56,A11,A28
9177,V6,45,A42,A46
9178,V9,43,A36,A46
9179,V3,92,A48,A50
9180,V9,46,A3,A31
9181,V8,97,A35,A36
9182,V6,81,A25,A28
9183,V2,78,A29,A50
9184,V4,86,A47,A50
9185,V9,71,A5,A29
9186,V7,53,A33,A41
9187,V4,94,A5,A24
9188,V3,43,A17,A31
9189,V8,80,A28,A44
9190,V9,45,A12,A30
9191,V3,85,A22,A36
9192,V2,70,A39,A48
9193,V4,65,A24,A50
9194,V3,61,A46,A47
9195,V7,43,A23,A27
9196,V4,55,A2,A34
9197,V10,33,A24,A42
9198,V2,84,A39,A43
9199,V6,66,A9,A11
9200,V8,50,A7,A47
9201,V8,43,A27,A41
9202,V3,72,A34,A41
9203,V4,61,A15,A32
9204,V6,79,A5,A45
9205,V7,23,A24,A25
9206,V3,41,A38,A41
9207,V5,76,A9,A47
9208,V5,70,A13,A22
9209,V10,35,A35,A49
9210,V3,74,A11,A30
9211,V2,64,A42,A43
9212,V2,56,A45,A48
9213,V3,58,A1,A20
9214,V8,87,A49,A50
9215,V4,77,A14,A17
9216,V8,86,A38,A45
9217,V5,43,A15,A46
9218,V2,61,A9,A43
9219,V2,33,A7,A50
9220,V2,96,A8,A34
9221,V5,86,A14,A32
9222,V3,48,A45,A48
9223,V2,84,A29,A34
9224,V2,27,A20,A39
9225,V1,94,A14,A45
9226,V8,48,A28,A49
9227,V10,47,A48,A49
9228,V5,57,A22,A39
9229,V7,58,A3,A26
9230,V1,95,A49,A50
9231,V3,32,A3,A48
9232,V8,76,A7,A19
9233,V5,78,A20,A39
9234,V7,80,A17,A38
9235,V6,58,A23,A26
9236,V10,62,A17,A27
9237,V7,48,A19,A46
9238,V8,55,A49,A50
9239,V5,92,A9,A44
9240,V3,40,A42,A44
9241,V8,76,A12,A30
9242,V8,20,A13,A41
9243,V1,46,A35,A39
9244,V3,88,A49,A50
9245,V8,88,A37,A45
9246,V4,35,A31,A46
9247,V3,31,A47,A48
9248,V2,59,A40,A48
9249,V4,80,A4,A35
9250,V10,44,A34,A50
9251,V2,34,A20,A28
9252,V1,55,A35,A42
9253,V10,64,A27,A47
9254,V2,86,A42,A48
9255,V6,72,A25,A46
9256,V9,58,A28,A45
9257,V9,92,A15,A46
9258,V10,80,A49,A50
9259,V7,26,A45,A46
9260,V5,76,A48,A50
9261,V5,62,A36,A38
9262,V5,63,A17,A33
9263,V6,64,A42,A48
9264,V4,25,A37,A49
9265,V4,48,A48,A49
9266,V4,24,A25,A27
9267,V5,20,A24,A31
9268,V3,57,A41,A47
9269,V8,80,A26,A45
9270,V4,65,A2,A23
9271,V5,53,A1,A13
9272,V7,76,A47,A49
9273,V4,48,A11,A36
9274,V7,25,A45,A47
9275,V3,21,A8,A35
9276,V10,86,A8,A17
9277,V8,20,A45,A46
9278,V6,81,A33,A41
9279,V4,45,A48,A49
9280,V5,57,A14,A26
9281,V6,29,A12,A15
9282,V1,97,A8,A35
9283,V9,22,A15,A39
9284,V7,36,A16,A44
9285,V9,60,A12,A20
9286,V10,93,A33,A45
9287,V5,80,A6,A9
9288,V5,25,A40,A49
9289,V8,67,A22,A28
9290,V7,24,A25,A49
9291,V3,48,A48,A50
9292,V6,21,A13,A29
9293,V1,56,A12,A30
9294,V2,94,A34,A45
9295,V9,43,A15,A22
9296,V5,35,A45,A46
9297,V8,50,A10,A27
9298,V6,65,A37,A48
9299,V10,38,A18,A35
9300,V1,31,A13,A25
9301,V3,84,A15,A38
9302,V6,66,A23,A49
9303,V7,30,A30,A41
9304,V2,56,A3,A5
9305,V4,39,A20,A45
9306,V9,51,A20,A21
9307,V2,42,A20,A43
9308,V7,55,A29,A49
9309,V6,61,A17,A37
9310,V3,48,A34,A46
9311,V3,74,A24,A47
9312,V2,21,A4,A17
9313,V9,29,A10,A43
9314,V5,36,A21,A49
9315,V9,77,A42,A43
9316,V2,35,A43,A49
9317,V3,36,A36,A44
9318,V9,39,A40,A45
9319,V5,43,A38,A43
9320,V2,87,A41,A47
9321,V2,70,A44,A45
9322,V6,71,A19,A49
9323,V9,73,A10,A18
9324,V2,58,A14,A46
9325,V3,47,A5,A21
9326,V6,32,A14,A22
9327,V4,37,A27,A50
9328,V5,97,A35,A38
9329,V8,51,A8,A39
9330,V1,59,A14,A35
9331,V1,30,A31,A34
9332,V3,31,A12,A21
9333,V2,23,A38,A43
9334,V9,84,A14,A48
9335,V7,32,A14,A20
9336,V6,92,A29,A32
9337,V2,61,A18,A26
9338,V1,22,A46,A49
9339,V5,51,A40,A42
9340,V4,20,A27,A48
9341,V10,95,A38,A45
9342,V5,33,A26,A48
9343,V9,26,A25,A28
9344,V10,92,A47,A48
9345,V6,79,A25,A44
9346,V7,80,A23,A42
9347,V5,99,A11,A27
9348,V4,94,A49,A50
9349,V1,69,A5,A23
9350,V4,29,A31,A34
9351,V4,95,A2,A43
9352,V3,45,A13,A24
9353,V2,64,A31,A49
9354,V2,45,A30,A37
9355,V3,92,A25,A39
9356,V9,96,A4,A20
9357,V5,67,A39,A40
9358,V1,41,A48,A50
9359,V7,97,A28,A50
9360,V1,79,A24,A39
9361,V8,75,A48,A49
9362,V1,47,A29,A38
9363,V8,70,A42,A45
9364,V4,95,A31,A36
9365,V9,42,A44,A50
9366,V6,94,A44,A48
9367,V10,20,A12,A26
9368,V2,45,A48,A50
9369,V7,28,A22,A46
9370,V1,23,A4,A7
9371,V1,52,A27,A40
9372,V4,72,A4,A32
9373,V7,71,A45,A47
9374,V5,90,A36,A39
9375,V4,59,A9,A40
9376,V1,59,A47,A49
9377,V6,62,A11,A18
9378,V5,49,A3,A21
9379,V3,37,A18,A29
9380,V9,96,A30,A31
9381,V1,99,A3,A23
9382,V5,77,A12,A49
9383,V8,85,A20,A47
9384,V1,31,A12,A19
9385,V5,87,A20,A26
9386,V5,89,A16,A25
9387,V1,95,A48,A49
9388,V10,60,A34,A36
9389,V8,34,A8,A19
9390,V9,98,A19,A42
9391,V10,98,A43,A45
9392,V5,81,A47,A48
9393,V6,39,A47,A49
9394,V5,31,A28,A30
9395,V1,46,A7,A47
9396,V10,66,A45,A48
9397,V1,79,A24,A33
9398,V6,71,A15,A30
9399,V5,59,A7,A33
9400,V4,65,A13,A19
9401,V8,48,A34,A42
9402,V5,71,A37,A46
9403,V7,80,A43,A49
9404,V3,39,A44,A50
9405,V6,24,A48,A49
9406,V8,51,A10,A27
9407,V4,57,A45,A46
9408,V6,58,A25,A26
9409,V8,64,A40,A42
9410,V8,45,A49,A50
9411,V7,70,A25,A27
9412,V4,45,A11,A12
9413,V2,31,A48,A49
9414,V5,66,A9,A50
9415,V8,62,A45,A49
9416,V4,79,A7,A50
9417,V10,53,A6,A50
9418,V10,26,A35,A36
9419,V7,30,A31,A43
9420,V2,99,A9,A47
9421,V9,78,A27,A32
9422,V4,37,A27,A36
9423,V5,34,A35,A41
9424,V8,62,A49,A50
9425,V2,41,A8,A16
9426,V3,81,A15,A28
9427,V2,95,A48,A49
9428,V7,73,A40,A46
9429,V9,31,A43,A49
9430,V10,55,A25,A40
9431,V4,88,A12,A30
9432,V7,38,A34,A47
9433,V7,94,A1,A28
9434,V3,53,A9,A26
9435,V9,72,A40,A47
9436,V9,62,A32,A36
9437,V5,77,A40,A47
9438,V1,81,A47,A50
9439,V2,48,A5,A6
9440,V5,27,A5,A43
9441,V4,84,A11,A27
9442,V9,29,A15,A28
9443,V10,69,A49,A50
9444,V5,28,A29,A46
9445,V7,28,A19,A40
9446,V10,51,A27,A48
9447,V8,83,A34,A39
9448,V5,54,A16,A20
9449,V5,58,A5,A6
9450,V2,50,A45,A50
9451,V6,84,A45,A50
9452,V6,94,A21,A44
9453,V3,29,A40,A42
9454,V4,40,A26,A34
9455,V6,55,A39,A49
9456,V1,65,A36,A50
9457,V3,76,A39,A44
9458,V5,90,A46,A47
9459,V8,62,A40,A48
9460,V9,86,A42,A50
9461,V3,79,A38,A40
9462,V10,36,A47,A50
9463,V9,48,A7,A38
9464,V4,47,A46,A47
9465,V2,87,A14,A24
9466,V8,23,A17,A25
9467,V8,40,A43,A49
9468,V6,81,A31,A42
9469,V10,93,A16,A35
9470,V5,50,A3,A6
9471,V3,94,A36,A38
9472,V9,68,A16,A24
9473,V5,55,A37,A47
9474,V4,79,A20,A33
9475,V6,20,A42,A45
9476,V5,94,A32,A46
9477,V2,66,A16,A34
9478,V1,25,A22,A32
9479,V10,85,A49,A50
9480,V6,91,A11,A17
9481,V9,72,A23,A40
9482,V10,60,A39,A48
9483,V3,46,A33,A38
9484,V6,24,A43,A49
9485,V4,81,A45,A49
9486,V4,31,A30,A48
9487,V5,25,A15,A34
9488,V5,91,A40,A49
9489,V5,33,A36,A38
9490,V10,24,A47,A50
9491,V5,72,A43,A47
9492,V4,79,A15,A45
9493,V7,83,A4,A41
9494,V9,54,A9,A23
9495,V6,73,A35,A50
9496,V7,37,A39,A42
9497,V7,56,A35,A42
9498,V7,88,A15,A44
9499,V8,92,A22,A47
9500,V10,36,A9,A44
9501,V5,64,A47,A48
9502,V6,56,A26,A38
9503,V2,32,A3,A8
9504,V7,98,A16,A36
9505,V6,94,A7,A16
9506,V1,93,A41,A43
9507,V8,43,A39,A40
9508,V9,71,A2,A18
9509,V8,77,A13,A32
9510,V10,99,A1,A40
9511,V9,53,A30,A35
9512,V4,68,A23,A35
9513,V5,98,A26,A32
9514,V3,72,A19,A22
9515,V4,24,A18,A21
9516,V6,86,A3,A24
9517,V1,23,A13,A34
9518,V9,29,A12,A49
9519,V2,77,A22,A47
9520,V4,77,A11,A48
9521,V8,90,A42,A45
9522,V7,42,A45,A46
9523,V8,54,A31,A49
9524,V4,50,A4,A5
9525,V4,81,A1,A50
9526,V8,74,A7,A15
9527,V1,59,A7,A42
9528,V9,42,A28,A46
9529,V7,30,A17,A43
9530,V10,48,A48,A49
9531,V9,76,A40,A46
9532,V4,80,A41,A47
9533,V9,99,A7,A18
9534,V4,87,A46,A50
9535,V5,76,A21,A28
9536,V4,20,A16,A42
9537,V10,58,A10,A28
9538,V4,85,A29,A32
9539,V8,46,A2,A9
9540,V10,73,A34,A50
9541,V2,30,A7,A35
9542,V7,61,A1,A3
9543,V2,29,A48,A49
9544,V5,80,A29,A30
9545,V2,64,A33,A44
9546,V3,37,A8,A19
9547,V3,88,A23,A39
9548,V9,32,A45,A48
9549,V7,97,A29,A41
9550,V3,89,A6,A38
9551,V9,40,A27,A29
9552,V3,53,A4,A31
9553,V4,61,A35,A42
9554,V6,34,A18,A34
9555,V10,83,A7,A49
9556,V6,88,A48,A49
9557,V3,35,A30,A32
9558,V5,98,A37,A39
9559,V3,64,A26,A37
9560,V1,35,A41,A43
9561,V7,69,A19,A47
9562,V10,42,A32,A42
9563,V6,87,A12,A14
9564,V1,39,A1,A11
9565,V7,96,A15,A30
9566,V5,37,A3,A31
9567,V5,59,A22,A30
9568,V6,61,A5,A19
9569,V7,22,A8,A46
9570,V9,58,A20,A48
9571,V7,84,A15,A22
9572,V1,78,A24,A36
9573,V9,28,A45,A47
9574,V7,57,A26,A36
9575,V3,83,A39,A41
9576,V4,69,A33,A47
9577,V5,70,A6,A21
9578,V6,64,A28,A33
9579,V4,20,A8,A28
9580,V4,49,A30,A33
9581,V6,72,A11,A22
9582,V3,44,A2,A15
9583,V1,67,A29,A40
9584,V8,77,A9,A24
9585,V1,37,A7,A36
9586,V10,28,A9,A12
9587,V5,97,A10,A46
9588,V7,36,A12,A33
9589,V1,80,A6,A10
9590,V10,87,A48,A49
9591,V2,63,A24,A49
9592,V8,67,A23,A36
9593,V7,60,A45,A47
