Id,VehicleType,RemainingBatteryPercentage,EntryPoint,ExitPoint
24715,V4,37,A68,A75
24716,V8,36,A64,A67
24717,V20,79,A16,A60
24718,V13,64,A43,A66
24719,V17,23,A39,A47
24720,V1,69,A53,A70
24721,V4,70,A1,A61
24722,V14,25,A5,A12
24723,V4,73,A27,A51
24724,V8,84,A43,A65
24725,V12,57,A52,A75
24726,V10,90,A74,A75
24727,V14,88,A67,A71
24728,V17,73,A9,A52
24729,V6,30,A43,A65
24730,V10,98,A44,A71
24731,V8,38,A64,A67
24732,V18,43,A25,A48
24733,V18,66,A41,A69
24734,V15,63,A70,A74
24735,V1,54,A42,A45
24736,V12,49,A37,A44
24737,V4,52,A74,A75
24738,V18,95,A71,A74
24739,V19,94,A14,A16
24740,V1,41,A71,A72
24741,V17,63,A1,A13
24742,V7,26,A49,A74
24743,V11,28,A39,A64
24744,V12,71,A43,A69
24745,V19,93,A61,A70
24746,V8,57,A26,A62
24747,V16,53,A45,A51
24748,V4,91,A32,A46
24749,V19,29,A60,A69
24750,V17,67,A53,A72
24751,V19,32,A31,A36
24752,V3,47,A19,A73
24753,V14,42,A2,A46
24754,V12,29,A35,A41
24755,V10,72,A62,A75
24756,V5,54,A24,A58
24757,V16,23,A41,A68
24758,V7,96,A25,A36
24759,V6,34,A40,A44
24760,V6,82,A71,A74
24761,V8,82,A64,A66
24762,V4,36,A1,A51
24763,V9,71,A58,A74
24764,V4,21,A30,A51
24765,V14,24,A36,A62
24766,V4,71,A12,A48
24767,V8,92,A3,A54
24768,V13,49,A60,A64
24769,V6,67,A68,A71
24770,V15,67,A10,A68
24771,V1,40,A53,A58
24772,V9,37,A14,A49
24773,V20,32,A14,A63
24774,V19,95,A27,A60
24775,V13,36,A58,A59
24776,V7,36,A62,A63
24777,V16,74,A35,A50
24778,V8,77,A62,A75
24779,V9,50,A14,A53
24780,V19,54,A68,A69
24781,V18,23,A28,A42
24782,V7,97,A25,A36
24783,V15,45,A4,A7
24784,V20,86,A24,A68
24785,V11,35,A52,A70
24786,V20,29,A57,A74
24787,V8,78,A71,A73
24788,V6,36,A41,A57
24789,V1,71,A61,A65
24790,V9,26,A5,A39
24791,V5,91,A61,A71
24792,V2,33,A20,A41
24793,V14,50,A21,A61
24794,V4,73,A11,A30
24795,V14,54,A56,A70
24796,V20,53,A14,A33
24797,V18,58,A65,A69
24798,V13,82,A28,A72
24799,V5,28,A56,A74
24800,V18,30,A70,A75
24801,V8,49,A49,A60
24802,V2,48,A39,A58
24803,V5,65,A26,A75
24804,V4,30,A67,A71
24805,V15,48,A14,A52
24806,V8,88,A57,A73
24807,V16,97,A7,A65
24808,V11,24,A71,A75
24809,V8,38,A67,A72
24810,V16,21,A33,A35
24811,V4,35,A40,A62
24812,V10,50,A29,A41
24813,V10,55,A30,A51
24814,V1,91,A40,A48
24815,V10,75,A28,A39
24816,V20,32,A28,A39
24817,V15,49,A5,A33
24818,V4,42,A9,A72
24819,V1,50,A13,A56
24820,V19,86,A5,A64
24821,V16,24,A20,A68
24822,V5,20,A2,A48
24823,V13,93,A28,A33
24824,V20,57,A31,A37
24825,V2,20,A37,A51
24826,V14,65,A9,A13
24827,V10,84,A52,A68
24828,V8,70,A32,A63
24829,V2,54,A38,A52
24830,V6,52,A38,A40
24831,V20,84,A28,A73
24832,V18,88,A42,A68
24833,V17,49,A24,A39
24834,V20,38,A56,A72
24835,V11,22,A74,A75
24836,V12,30,A4,A20
24837,V18,33,A61,A72
24838,V15,62,A65,A71
24839,V13,89,A12,A68
24840,V11,49,A46,A61
24841,V3,73,A54,A61
24842,V18,74,A20,A47
24843,V16,63,A7,A32
24844,V12,38,A28,A57
24845,V18,29,A69,A70
24846,V1,70,A73,A74
24847,V3,44,A23,A43
24848,V6,87,A44,A62
24849,V12,61,A34,A75
24850,V17,57,A61,A73
24851,V14,76,A64,A73
24852,V1,36,A19,A38
24853,V6,35,A39,A61
24854,V18,81,A12,A40
24855,V6,71,A34,A44
24856,V13,32,A14,A72
24857,V5,24,A40,A59
24858,V5,38,A49,A71
24859,V17,49,A25,A61
24860,V17,47,A66,A75
24861,V11,41,A12,A39
24862,V1,80,A68,A75
24863,V16,43,A63,A72
24864,V16,35,A41,A65
24865,V14,27,A29,A60
24866,V19,59,A4,A71
24867,V5,54,A53,A59
24868,V4,84,A50,A54
24869,V11,72,A30,A46
24870,V1,78,A8,A60
24871,V10,48,A13,A25
24872,V18,46,A39,A55
24873,V12,70,A58,A63
24874,V14,85,A64,A68
24875,V1,66,A73,A75
24876,V18,86,A64,A68
24877,V18,91,A62,A68
24878,V13,76,A56,A71
24879,V19,53,A51,A53
24880,V8,74,A17,A30
24881,V16,79,A68,A74
24882,V1,94,A27,A67
24883,V9,28,A32,A61
24884,V5,46,A1,A75
24885,V2,33,A58,A63
24886,V14,75,A50,A68
24887,V10,67,A18,A75
24888,V10,71,A71,A75
24889,V16,69,A46,A50
24890,V20,94,A62,A75
24891,V16,93,A26,A73
24892,V1,32,A22,A25
24893,V10,81,A15,A49
24894,V11,20,A28,A66
24895,V20,55,A17,A48
24896,V19,37,A23,A56
24897,V6,51,A49,A55
24898,V19,73,A41,A67
24899,V11,89,A19,A49
24900,V1,46,A60,A63
24901,V8,97,A11,A45
24902,V5,45,A51,A72
24903,V19,57,A63,A65
24904,V13,34,A61,A64
24905,V18,83,A1,A60
24906,V13,41,A69,A70
24907,V19,56,A68,A69
24908,V3,28,A67,A72
24909,V11,33,A25,A49
24910,V2,69,A68,A74
24911,V16,37,A29,A50
24912,V17,21,A74,A75
24913,V15,28,A43,A75
24914,V7,74,A28,A45
24915,V2,57,A21,A22
24916,V20,74,A51,A71
24917,V19,41,A13,A18
24918,V8,97,A33,A70
24919,V7,59,A54,A68
24920,V1,67,A43,A58
24921,V15,41,A41,A67
24922,V11,27,A16,A68
24923,V19,86,A22,A39
24924,V1,44,A64,A65
24925,V7,75,A40,A65
24926,V3,44,A10,A50
24927,V19,77,A43,A55
24928,V13,83,A43,A63
24929,V8,76,A72,A74
24930,V15,63,A47,A61
24931,V2,27,A14,A69
24932,V3,96,A67,A75
24933,V8,71,A12,A31
24934,V20,82,A40,A48
24935,V10,80,A16,A63
24936,V4,87,A24,A48
24937,V8,99,A50,A65
24938,V9,92,A45,A48
24939,V13,72,A32,A44
24940,V8,23,A21,A34
24941,V6,69,A31,A68
24942,V9,97,A3,A45
24943,V18,65,A53,A66
24944,V7,80,A35,A58
24945,V8,59,A55,A69
24946,V5,88,A32,A56
24947,V4,57,A69,A70
24948,V19,92,A59,A66
24949,V12,34,A23,A72
24950,V7,22,A13,A30
24951,V8,62,A64,A72
24952,V13,95,A52,A61
24953,V9,89,A48,A65
24954,V17,47,A37,A59
24955,V5,34,A69,A74
24956,V18,99,A36,A45
24957,V12,99,A66,A67
24958,V8,47,A10,A36
24959,V15,56,A9,A60
24960,V13,74,A59,A61
24961,V9,31,A73,A75
24962,V18,68,A72,A74
24963,V12,46,A37,A62
24964,V13,64,A17,A52
24965,V5,26,A16,A37
24966,V6,98,A58,A68
24967,V12,79,A63,A70
24968,V8,53,A22,A73
24969,V18,81,A37,A54
24970,V10,78,A59,A69
24971,V8,43,A73,A74
24972,V11,49,A12,A15
24973,V1,75,A73,A75
24974,V17,99,A39,A56
24975,V8,24,A45,A50
24976,V18,27,A56,A60
24977,V4,73,A13,A23
24978,V4,34,A24,A51
24979,V6,40,A5,A7
24980,V1,99,A46,A73
24981,V5,37,A14,A66
24982,V10,70,A24,A68
24983,V18,60,A72,A74
24984,V8,52,A6,A67
24985,V18,92,A39,A51
24986,V6,80,A45,A55
24987,V5,38,A27,A48
24988,V14,66,A9,A60
24989,V12,20,A40,A55
24990,V18,75,A26,A56
24991,V15,93,A28,A70
24992,V7,30,A6,A18
24993,V1,63,A52,A74
24994,V13,23,A50,A72
24995,V3,65,A23,A59
24996,V20,50,A15,A69
24997,V12,57,A66,A71
24998,V6,46,A61,A63
24999,V18,72,A71,A75
25000,V15,27,A66,A70
25001,V2,23,A31,A74
25002,V11,55,A54,A66
25003,V15,89,A34,A75
25004,V12,92,A2,A43
25005,V4,21,A52,A60
25006,V4,69,A44,A46
25007,V1,89,A60,A75
25008,V8,64,A44,A70
25009,V20,49,A15,A25
25010,V2,86,A4,A17
25011,V3,92,A12,A57
25012,V15,86,A38,A44
25013,V11,81,A11,A21
25014,V15,99,A5,A31
25015,V1,84,A16,A17
25016,V4,78,A2,A9
25017,V8,35,A27,A66
25018,V14,53,A61,A75
25019,V12,39,A65,A69
25020,V18,79,A59,A69
25021,V9,86,A3,A47
25022,V13,36,A55,A72
25023,V3,45,A36,A37
25024,V10,89,A23,A40
25025,V4,71,A34,A36
25026,V3,81,A74,A75
25027,V11,94,A66,A73
25028,V14,88,A44,A52
25029,V1,35,A3,A46
25030,V10,89,A13,A16
25031,V2,53,A2,A8
25032,V4,88,A32,A50
25033,V8,51,A38,A51
25034,V15,62,A63,A66
25035,V10,69,A9,A22
25036,V18,76,A47,A68
25037,V6,72,A30,A54
25038,V11,69,A10,A13
25039,V18,47,A74,A75
25040,V1,91,A58,A59
25041,V15,92,A63,A70
25042,V17,90,A27,A56
25043,V1,77,A38,A61
25044,V16,80,A38,A59
25045,V7,57,A55,A56
25046,V3,64,A56,A70
25047,V8,25,A13,A24
25048,V8,68,A2,A49
25049,V14,43,A54,A68
25050,V8,89,A45,A61
25051,V2,95,A23,A65
25052,V11,21,A4,A19
25053,V2,83,A53,A72
25054,V14,76,A6,A8
25055,V6,50,A11,A62
25056,V16,78,A61,A63
25057,V9,25,A48,A75
25058,V6,61,A29,A49
25059,V7,38,A37,A38
25060,V6,94,A28,A38
25061,V6,34,A58,A61
25062,V12,64,A19,A59
25063,V8,29,A28,A39
25064,V12,60,A8,A28
25065,V9,96,A10,A60
25066,V10,63,A72,A75
25067,V15,79,A68,A69
25068,V13,20,A11,A75
25069,V12,50,A44,A47
25070,V12,40,A19,A20
25071,V6,77,A14,A47
25072,V2,71,A73,A74
25073,V1,34,A48,A74
25074,V12,94,A14,A71
25075,V11,93,A2,A21
25076,V11,89,A19,A68
25077,V11,20,A10,A41
25078,V18,53,A35,A67
25079,V6,40,A22,A25
25080,V11,82,A9,A44
25081,V10,42,A10,A73
25082,V5,37,A46,A61
25083,V10,85,A6,A25
25084,V8,59,A32,A37
25085,V18,86,A31,A71
25086,V4,33,A32,A72
25087,V2,76,A41,A51
25088,V16,37,A25,A57
25089,V4,63,A1,A44
25090,V11,69,A53,A58
25091,V7,83,A49,A67
25092,V2,41,A8,A52
25093,V11,76,A70,A72
25094,V19,76,A17,A66
25095,V18,63,A59,A67
25096,V18,22,A16,A65
25097,V5,41,A56,A75
25098,V4,94,A54,A66
25099,V18,91,A63,A66
25100,V7,44,A13,A32
25101,V1,63,A5,A25
25102,V20,20,A7,A23
25103,V5,94,A16,A33
25104,V19,52,A23,A26
25105,V5,57,A6,A28
25106,V4,64,A45,A61
25107,V12,20,A20,A27
25108,V8,60,A3,A66
25109,V1,20,A16,A36
25110,V18,55,A22,A45
25111,V10,55,A20,A39
25112,V19,69,A67,A70
25113,V19,52,A71,A72
25114,V16,61,A38,A40
25115,V17,80,A43,A55
25116,V16,37,A61,A63
25117,V10,50,A54,A69
25118,V16,85,A46,A63
25119,V9,61,A3,A48
25120,V6,85,A52,A70
25121,V3,20,A42,A49
25122,V2,78,A12,A72
25123,V14,71,A40,A52
25124,V13,81,A33,A50
25125,V4,94,A24,A57
25126,V7,23,A38,A73
25127,V12,95,A11,A37
25128,V6,60,A56,A58
25129,V7,35,A39,A52
25130,V4,38,A72,A75
25131,V8,25,A16,A50
25132,V14,66,A51,A75
25133,V8,53,A45,A73
25134,V9,33,A5,A7
25135,V20,34,A53,A58
25136,V7,53,A69,A72
25137,V11,65,A8,A31
25138,V16,70,A43,A61
25139,V13,82,A34,A71
25140,V7,52,A19,A28
25141,V2,78,A55,A66
25142,V1,75,A20,A21
25143,V20,56,A17,A28
25144,V17,75,A49,A75
25145,V17,39,A41,A69
25146,V17,22,A5,A47
25147,V1,78,A5,A65
25148,V11,79,A6,A9
25149,V20,24,A72,A74
25150,V17,69,A10,A56
25151,V19,95,A33,A36
25152,V10,79,A23,A51
25153,V18,54,A20,A53
25154,V12,69,A60,A72
25155,V15,88,A34,A54
25156,V18,63,A4,A42
25157,V12,21,A4,A49
25158,V10,21,A28,A75
25159,V14,61,A4,A67
25160,V15,55,A57,A74
25161,V16,90,A5,A13
25162,V14,42,A9,A20
25163,V10,58,A27,A56
25164,V17,45,A39,A49
25165,V19,71,A22,A45
25166,V19,35,A58,A60
25167,V15,79,A43,A62
25168,V10,52,A14,A60
25169,V15,68,A26,A46
25170,V14,76,A72,A75
25171,V2,37,A46,A66
25172,V16,78,A49,A74
25173,V1,95,A29,A40
25174,V18,69,A52,A65
25175,V7,70,A64,A70
25176,V2,53,A52,A70
25177,V3,64,A37,A75
25178,V9,28,A28,A40
25179,V10,66,A30,A56
25180,V9,70,A54,A74
25181,V12,60,A62,A67
25182,V3,90,A62,A63
25183,V16,80,A68,A75
25184,V9,42,A28,A53
25185,V11,85,A9,A41
25186,V12,60,A43,A72
25187,V4,67,A43,A44
25188,V15,67,A60,A71
25189,V18,50,A6,A33
25190,V2,52,A44,A53
25191,V1,66,A50,A68
25192,V17,39,A54,A74
25193,V9,73,A68,A71
25194,V20,78,A23,A51
25195,V15,56,A25,A45
25196,V1,68,A12,A69
25197,V7,33,A59,A61
25198,V4,37,A44,A69
25199,V14,35,A8,A15
25200,V12,77,A37,A68
25201,V15,55,A58,A72
25202,V12,68,A40,A58
25203,V10,81,A68,A75
25204,V5,92,A59,A74
25205,V6,65,A8,A48
25206,V13,87,A11,A29
25207,V4,32,A52,A68
25208,V5,22,A23,A58
25209,V19,70,A65,A75
25210,V8,99,A10,A34
25211,V5,98,A52,A67
25212,V19,40,A19,A48
25213,V16,38,A40,A55
25214,V17,40,A45,A47
25215,V6,76,A19,A38
25216,V13,34,A27,A63
25217,V5,41,A53,A70
25218,V20,76,A29,A58
25219,V15,40,A73,A74
25220,V12,80,A69,A70
25221,V15,86,A35,A69
25222,V1,90,A63,A75
25223,V16,59,A54,A60
25224,V1,49,A49,A56
25225,V2,49,A36,A51
25226,V8,25,A31,A41
25227,V3,87,A24,A74
25228,V16,60,A63,A72
25229,V15,31,A29,A61
25230,V6,93,A10,A73
25231,V15,68,A30,A55
25232,V7,77,A35,A40
25233,V17,96,A63,A74
25234,V12,69,A5,A44
25235,V5,83,A60,A63
25236,V9,70,A54,A74
25237,V16,78,A30,A37
25238,V5,45,A3,A25
25239,V14,34,A26,A31
25240,V6,62,A28,A65
25241,V5,71,A11,A19
25242,V9,81,A11,A59
25243,V20,94,A27,A44
25244,V5,66,A11,A14
25245,V18,82,A20,A65
25246,V10,29,A14,A42
25247,V9,20,A40,A67
25248,V16,25,A64,A67
25249,V18,26,A5,A45
25250,V19,62,A9,A26
25251,V5,68,A34,A43
25252,V20,56,A66,A71
25253,V2,97,A38,A50
25254,V8,89,A35,A43
25255,V5,44,A45,A64
25256,V5,55,A71,A75
25257,V4,47,A15,A27
25258,V19,55,A18,A26
25259,V17,21,A12,A41
25260,V11,57,A7,A50
25261,V5,31,A9,A45
25262,V18,50,A21,A70
25263,V15,63,A17,A26
25264,V15,69,A10,A47
25265,V14,30,A59,A66
25266,V18,38,A43,A70
25267,V15,97,A15,A75
25268,V17,64,A3,A70
25269,V19,44,A29,A36
25270,V18,97,A47,A52
25271,V13,59,A36,A65
25272,V20,27,A58,A73
25273,V13,64,A44,A49
25274,V17,73,A41,A45
25275,V11,62,A48,A58
25276,V18,37,A53,A66
25277,V3,69,A52,A71
25278,V6,74,A24,A38
25279,V5,43,A19,A48
25280,V1,86,A63,A64
25281,V15,26,A17,A34
25282,V20,36,A63,A72
25283,V15,78,A46,A52
25284,V17,98,A73,A75
25285,V7,84,A66,A72
25286,V5,83,A71,A74
25287,V1,53,A55,A64
25288,V16,55,A13,A30
25289,V8,21,A14,A35
25290,V16,80,A31,A67
25291,V14,22,A53,A74
25292,V14,99,A26,A62
25293,V16,39,A57,A60
25294,V7,94,A11,A37
25295,V19,69,A69,A71
25296,V5,27,A67,A70
25297,V13,32,A38,A60
25298,V8,35,A6,A44
25299,V13,72,A40,A68
25300,V15,64,A61,A63
25301,V11,24,A20,A34
25302,V5,27,A2,A14
25303,V11,81,A5,A6
25304,V1,96,A25,A34
25305,V3,79,A22,A26
25306,V1,49,A43,A66
25307,V20,23,A40,A52
25308,V18,74,A4,A30
25309,V5,70,A37,A68
25310,V16,30,A74,A75
25311,V16,90,A30,A41
25312,V18,36,A54,A66
25313,V14,33,A2,A57
25314,V12,97,A27,A72
25315,V11,50,A59,A65
25316,V10,83,A24,A57
25317,V2,77,A56,A75
25318,V14,29,A36,A49
25319,V11,42,A16,A46
25320,V16,84,A48,A54
25321,V17,83,A23,A48
25322,V6,91,A25,A69
25323,V13,24,A74,A75
25324,V2,94,A6,A26
25325,V14,24,A42,A58
25326,V9,88,A27,A45
25327,V3,48,A41,A44
25328,V19,36,A1,A71
25329,V11,41,A26,A69
25330,V19,46,A54,A58
25331,V4,26,A57,A61
25332,V9,86,A45,A56
25333,V1,25,A12,A69
25334,V10,24,A50,A65
25335,V6,48,A73,A75
25336,V13,56,A42,A74
25337,V12,67,A61,A73
25338,V15,78,A3,A37
25339,V14,76,A63,A75
25340,V6,94,A65,A71
25341,V18,92,A49,A58
25342,V18,75,A1,A22
25343,V10,33,A9,A54
25344,V11,21,A3,A51
25345,V13,73,A5,A55
25346,V11,21,A24,A28
25347,V6,84,A44,A50
25348,V2,46,A72,A74
25349,V6,51,A55,A65
25350,V7,48,A30,A59
25351,V14,48,A25,A62
25352,V16,77,A24,A73
25353,V15,83,A65,A73
25354,V12,80,A73,A75
25355,V5,86,A39,A42
25356,V20,71,A73,A75
25357,V12,83,A26,A42
25358,V6,31,A23,A45
25359,V12,61,A42,A62
25360,V17,71,A43,A50
25361,V8,64,A34,A58
25362,V10,93,A49,A54
25363,V4,64,A59,A69
25364,V16,34,A46,A51
25365,V18,81,A6,A45
25366,V15,96,A19,A68
25367,V18,57,A62,A74
25368,V18,53,A46,A54
25369,V17,29,A47,A61
25370,V10,97,A38,A58
25371,V1,34,A37,A55
25372,V3,96,A2,A48
25373,V13,60,A11,A58
25374,V1,85,A26,A39
25375,V9,39,A64,A71
25376,V10,49,A41,A45
25377,V16,43,A21,A56
25378,V13,80,A40,A57
25379,V9,31,A65,A68
25380,V14,44,A11,A28
25381,V6,77,A71,A72
25382,V17,22,A3,A58
25383,V15,66,A35,A51
25384,V18,62,A12,A45
25385,V3,34,A22,A33
25386,V10,38,A45,A69
25387,V4,81,A14,A74
25388,V13,25,A68,A69
25389,V1,48,A11,A14
25390,V12,75,A44,A59
25391,V16,98,A73,A74
25392,V19,65,A69,A75
25393,V3,37,A48,A74
25394,V17,86,A10,A56
25395,V3,44,A39,A68
25396,V10,59,A25,A51
25397,V7,29,A30,A50
25398,V7,30,A19,A49
25399,V16,56,A70,A74
25400,V20,86,A10,A63
25401,V2,48,A44,A64
25402,V13,64,A55,A57
25403,V2,65,A35,A40
25404,V17,94,A48,A74
25405,V1,60,A51,A70
25406,V1,81,A20,A70
25407,V14,24,A53,A74
25408,V8,72,A32,A63
25409,V15,22,A34,A74
25410,V16,27,A12,A58
25411,V17,96,A11,A20
25412,V10,21,A27,A72
25413,V4,23,A35,A37
25414,V3,37,A52,A54
25415,V7,67,A36,A66
25416,V6,57,A41,A67
25417,V16,66,A59,A67
25418,V20,58,A17,A39
25419,V17,76,A41,A60
25420,V12,72,A4,A45
25421,V7,96,A59,A71
25422,V20,81,A1,A22
25423,V6,29,A52,A64
25424,V5,97,A41,A67
25425,V14,52,A54,A55
25426,V16,36,A14,A16
25427,V11,93,A59,A75
25428,V16,21,A10,A12
25429,V7,54,A43,A72
25430,V2,65,A56,A67
25431,V5,82,A5,A59
25432,V15,23,A5,A14
25433,V4,59,A72,A73
25434,V16,46,A55,A75
25435,V17,75,A53,A67
25436,V7,80,A17,A32
25437,V9,85,A72,A74
25438,V8,59,A41,A43
25439,V18,39,A18,A49
25440,V19,45,A44,A57
25441,V3,99,A9,A25
25442,V11,42,A14,A32
25443,V14,67,A60,A74
25444,V6,62,A24,A50
25445,V9,95,A70,A74
25446,V12,92,A62,A71
25447,V8,62,A35,A71
25448,V12,67,A23,A26
25449,V3,32,A10,A14
25450,V12,96,A57,A62
25451,V17,80,A30,A40
25452,V18,34,A22,A48
25453,V10,58,A49,A71
25454,V11,32,A34,A57
25455,V1,30,A40,A66
25456,V17,61,A73,A74
25457,V19,78,A66,A68
25458,V20,27,A69,A70
25459,V15,95,A64,A66
25460,V8,71,A71,A72
25461,V1,59,A28,A34
25462,V11,41,A10,A20
25463,V13,60,A20,A29
25464,V12,32,A14,A22
25465,V9,34,A47,A75
25466,V5,75,A28,A72
25467,V2,45,A3,A23
25468,V1,71,A13,A33
25469,V2,99,A57,A63
25470,V18,73,A20,A51
25471,V11,57,A22,A29
25472,V11,50,A68,A69
25473,V17,32,A53,A59
25474,V10,87,A54,A72
25475,V11,70,A40,A43
25476,V3,75,A39,A40
25477,V20,90,A22,A38
25478,V12,83,A24,A53
25479,V1,49,A3,A70
25480,V18,50,A61,A65
25481,V18,59,A23,A55
25482,V16,24,A56,A57
25483,V17,50,A53,A70
25484,V4,81,A71,A74
25485,V11,78,A19,A57
25486,V5,30,A9,A14
25487,V12,50,A33,A39
25488,V7,78,A18,A22
25489,V19,80,A69,A70
25490,V20,41,A15,A26
25491,V10,45,A8,A71
25492,V15,65,A41,A44
25493,V14,56,A37,A56
25494,V2,51,A66,A68
25495,V7,46,A71,A73
25496,V9,45,A22,A50
25497,V12,64,A1,A75
25498,V15,99,A3,A56
25499,V15,67,A13,A27
25500,V11,65,A43,A64
25501,V15,31,A68,A73
25502,V1,99,A18,A33
25503,V3,53,A4,A28
25504,V17,97,A70,A72
25505,V7,80,A40,A50
25506,V4,91,A52,A70
25507,V15,45,A17,A37
25508,V9,85,A69,A73
25509,V5,62,A70,A74
25510,V16,80,A26,A45
25511,V4,96,A62,A75
25512,V10,42,A13,A45
25513,V2,66,A73,A74
25514,V5,36,A44,A75
25515,V11,74,A58,A68
25516,V4,47,A67,A73
25517,V9,46,A62,A71
25518,V3,23,A45,A49
25519,V6,30,A64,A69
25520,V10,79,A6,A47
25521,V12,22,A7,A57
25522,V9,25,A43,A55
25523,V14,53,A50,A64
25524,V12,51,A45,A61
25525,V1,83,A24,A30
25526,V5,38,A15,A42
25527,V20,21,A5,A7
25528,V19,60,A38,A41
25529,V13,54,A14,A54
25530,V8,93,A38,A49
25531,V14,24,A31,A75
25532,V9,20,A30,A73
25533,V19,81,A17,A20
25534,V6,92,A25,A41
25535,V19,84,A10,A53
25536,V17,49,A54,A59
25537,V20,51,A4,A41
25538,V1,44,A45,A54
25539,V6,36,A49,A60
25540,V2,34,A5,A60
25541,V6,50,A48,A51
25542,V10,66,A60,A75
25543,V12,36,A50,A75
25544,V19,71,A74,A75
25545,V6,92,A68,A70
25546,V3,83,A15,A44
25547,V18,65,A64,A66
25548,V13,79,A73,A74
25549,V18,69,A52,A71
25550,V9,38,A37,A68
25551,V9,61,A26,A51
25552,V7,22,A17,A69
25553,V12,92,A41,A60
25554,V15,77,A60,A61
25555,V9,76,A49,A75
25556,V2,71,A66,A74
25557,V18,60,A6,A22
25558,V11,74,A57,A69
25559,V4,45,A58,A72
25560,V12,75,A61,A72
25561,V1,39,A46,A58
25562,V15,66,A65,A68
25563,V14,79,A29,A67
25564,V18,55,A61,A74
25565,V8,65,A35,A66
25566,V5,26,A8,A41
25567,V13,93,A46,A57
25568,V3,96,A49,A57
25569,V11,97,A57,A67
25570,V4,37,A29,A66
25571,V8,32,A49,A71
25572,V12,81,A11,A16
25573,V5,48,A45,A55
25574,V11,72,A3,A47
25575,V1,34,A71,A75
25576,V16,85,A35,A65
25577,V18,39,A13,A73
25578,V12,97,A57,A70
25579,V12,81,A26,A59
25580,V5,81,A66,A71
25581,V2,83,A68,A75
25582,V1,69,A23,A44
25583,V5,88,A13,A66
25584,V1,25,A16,A53
25585,V11,62,A46,A51
25586,V13,48,A6,A51
25587,V3,26,A28,A66
25588,V19,43,A69,A75
25589,V20,99,A35,A39
25590,V15,60,A72,A73
25591,V8,97,A60,A67
25592,V1,66,A36,A63
25593,V1,34,A29,A69
25594,V14,49,A66,A72
25595,V16,64,A69,A72
25596,V10,75,A59,A62
25597,V18,93,A51,A75
25598,V20,44,A60,A72
25599,V20,83,A36,A72
25600,V19,74,A15,A43
25601,V16,66,A37,A50
25602,V16,73,A55,A71
25603,V5,88,A29,A62
25604,V10,69,A41,A62
25605,V20,88,A65,A66
25606,V4,51,A12,A53
25607,V7,85,A72,A73
25608,V6,93,A66,A74
25609,V11,77,A3,A53
25610,V9,34,A32,A69
25611,V17,44,A12,A70
25612,V12,73,A57,A65
25613,V15,62,A47,A64
25614,V2,85,A68,A72
25615,V8,97,A9,A30
25616,V10,49,A16,A46
25617,V6,83,A66,A74
25618,V16,49,A73,A75
25619,V6,28,A35,A75
25620,V7,93,A42,A54
25621,V3,55,A49,A68
25622,V9,63,A48,A52
25623,V19,27,A70,A73
25624,V3,59,A45,A54
25625,V4,40,A11,A14
25626,V8,42,A2,A54
25627,V20,56,A46,A55
25628,V2,98,A33,A49
25629,V3,74,A8,A68
25630,V5,24,A46,A63
25631,V1,97,A41,A58
25632,V15,23,A23,A65
25633,V17,41,A39,A71
25634,V8,85,A62,A70
25635,V9,79,A31,A63
25636,V3,40,A7,A39
25637,V3,98,A73,A75
25638,V6,63,A32,A39
25639,V1,67,A69,A73
25640,V14,94,A28,A50
25641,V10,96,A60,A64
25642,V11,86,A55,A61
25643,V12,50,A46,A69
25644,V20,75,A15,A58
25645,V1,91,A28,A45
25646,V3,29,A26,A45
25647,V1,73,A56,A67
25648,V18,75,A64,A72
25649,V14,51,A70,A75
25650,V13,66,A31,A63
25651,V13,91,A46,A65
25652,V11,60,A55,A74
25653,V10,21,A44,A54
25654,V12,30,A29,A63
25655,V8,33,A53,A66
25656,V15,84,A18,A66
25657,V19,86,A23,A29
25658,V9,34,A40,A62
25659,V4,32,A18,A46
25660,V19,98,A40,A57
25661,V3,47,A44,A72
25662,V3,99,A13,A60
25663,V18,81,A33,A67
25664,V5,47,A40,A49
25665,V3,68,A37,A65
25666,V5,63,A25,A29
25667,V20,75,A54,A63
25668,V19,68,A67,A69
25669,V3,95,A69,A74
25670,V18,60,A54,A63
25671,V17,56,A48,A49
25672,V8,50,A67,A69
25673,V20,31,A26,A28
25674,V4,22,A49,A75
25675,V15,85,A35,A36
25676,V10,65,A65,A71
25677,V15,53,A12,A51
25678,V19,66,A65,A69
25679,V17,95,A67,A69
25680,V17,63,A35,A47
25681,V11,36,A34,A62
25682,V5,81,A6,A54
25683,V4,96,A54,A71
25684,V20,52,A36,A63
25685,V19,60,A32,A57
25686,V3,52,A64,A66
25687,V15,96,A16,A25
25688,V3,38,A11,A24
25689,V4,94,A52,A71
25690,V7,47,A7,A8
25691,V12,63,A63,A73
25692,V2,66,A2,A11
25693,V16,73,A13,A46
25694,V2,76,A2,A62
25695,V14,98,A53,A62
25696,V4,92,A31,A62
25697,V2,64,A48,A59
25698,V7,26,A20,A35
25699,V5,66,A64,A74
25700,V5,55,A73,A75
25701,V20,28,A57,A65
25702,V18,35,A61,A62
25703,V3,52,A58,A70
25704,V5,69,A62,A69
25705,V5,31,A34,A38
25706,V20,75,A43,A57
25707,V19,63,A30,A45
25708,V15,35,A44,A64
25709,V5,93,A65,A67
25710,V17,95,A27,A60
25711,V17,73,A49,A73
